DATAFLOW,LAST UPDATE,freq,unit,waste,wst_oper,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2013,71.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2014,72.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2015,74.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2016,72,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2017,72.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2018,69.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2019,74.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,CZ,2020,76.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2009,96.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2010,97.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2011,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2012,99.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2013,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2014,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2015,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2016,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2017,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2018,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2019,99.5,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DE,2020,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2009,97.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2010,97.8,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2011,97.7,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2012,99.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2013,97.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2014,98.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2015,97.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2016,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2017,98.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2018,97.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2019,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,DK,2020,73.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2009,27.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2010,42.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2011,47.5,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2012,44,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2013,70.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2014,75.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2015,76.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2016,85.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2017,79.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2018,81.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2019,85.4,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EE,2020,87.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2009,26.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2010,30.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2011,33,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2012,32.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2013,32.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2014,32.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2015,37.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2016,40.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2017,48.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2018,39.8,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EL,2019,37.6,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2009,43.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2010,51.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2011,55.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2012,53.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2013,58.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2014,59,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2015,61.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2016,61.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2017,64,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2018,66.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2019,66.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,ES,2020,55.5,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2009,65.1,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2010,67.7,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2011,69,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2012,70.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2013,72,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2014,74.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2015,75.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2016,76.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2017,77.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2018,78.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2019,77.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU27_2020,2020,76.2,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2009,59.7,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2010,62.3,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2011,63.4,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2012,65.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2013,68.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2014,70.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2015,71.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2016,74.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2017,74.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,EU28,2018,75.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2009,45.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2010,45.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2011,46.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2012,51,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2013,54.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2014,68.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2015,88.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2016,97.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2017,98,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2018,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FI,2019,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2009,58.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2010,61.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2011,61,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2012,64,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2013,64.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2014,64,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2015,64.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2016,64.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2017,69.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2018,69.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2019,69.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,FR,2020,71.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2012,45.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2013,45.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2014,38,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2015,46.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2016,41.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2017,37.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2018,37.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2019,35.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HR,2020,34.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2009,39.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2010,44.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2011,49.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2012,55.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2013,55.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2014,49.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2015,42,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2016,53.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2017,56.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2018,56.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2019,56.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,HU,2020,41.7,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2009,36.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2010,39.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2011,47.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2012,74.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2013,84.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2014,83.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2015,84.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2016,79.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2017,77.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2018,95.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2019,97.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IE,2020,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2010,36.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2011,56.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2012,52.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2013,26.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2014,27,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2015,37.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2016,45.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2017,29.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2018,42.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IS,2019,25.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2009,66.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2010,70.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2011,68,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2012,71.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2013,73.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2014,78.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2015,82,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2016,83.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2017,81.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2018,86.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,IT,2019,89.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2009,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2010,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2011,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2012,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2013,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2014,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2015,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2016,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2017,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2018,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LI,2019,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2009,35.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2010,38.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2011,38.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2012,38.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2013,42.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2014,51.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2015,54.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2016,74.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2017,73.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2018,72.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2019,79.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LT,2020,63.4,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2009,86,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2010,83,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2011,87.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2012,87.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2013,86.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2014,86.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2015,82,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2016,83,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2017,83.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2018,85.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2019,85.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LU,2020,89.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2009,32.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2010,34.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2011,35,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2012,38.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2013,36,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2014,39,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2015,39.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2016,41.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2017,41.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2018,50.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,LV,2019,46.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2009,52.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2010,22.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2011,29.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2012,33.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2013,23,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2014,33.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2015,28.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2016,23.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2017,19.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2018,11.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2019,15.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,MT,2020,10.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2009,99.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2010,98.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2011,98.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2012,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2013,97.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2014,97.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2015,96.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2016,95.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2017,96,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2018,94.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NL,2019,95.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2009,79.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2010,88.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2011,91.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2012,92.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2013,92.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2014,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2015,98.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2016,97.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2017,98.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2018,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,NO,2019,99.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2009,39.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2010,29.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2011,25.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2012,26.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2013,20.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2014,35.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2015,39.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2016,54.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2017,46,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2018,52,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PL,2019,45,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2009,36.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2010,36.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2011,38.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2012,39.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2013,45,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2014,48.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2015,51.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2016,49.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2017,60.2,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2018,56.6,
